vbus,a01-a04,cap
vbus,a02-a04,cap
vbus,a03-a04,cap
vbus,a05-a04,cap
vbus,a06-a04,cap
vbus,a07-a04,cap
vbus,a08-a04,cap
vbus,a10-a04,cap
vbus,a11-a04,cap
vbus,a12-a04,cap
vbus,b01-a04,cap
vbus,b02-a04,cap
vbus,b03-a04,cap
vbus,b05-a04,cap
vbus,b06-a04,cap
vbus,b07-a04,cap
vbus,b08-a04,cap
vbus,b10-a04,cap
vbus,b11-a04,cap
vbus,b12-a04,cap
